14.csv;US-VT;1,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;1,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;1,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;1,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;1,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MD;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ME;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MI;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MN;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MO;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MS;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MT;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NC;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ND;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NE;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NH;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NJ;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NM;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NV;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NY;4,0.6731176;0.6731176;0.44359443;0.44359443;0.44359443;
14.csv;US-OH;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OK;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OR;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-PA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-RI;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SC;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SD;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TN;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TX;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-UT;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VT;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;4,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MD;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ME;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MI;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MN;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MO;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MS;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MT;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NC;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ND;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NE;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NH;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NJ;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NM;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NV;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NY;7,0.44359443;0.44359443;0.44359443;0.44359443;0.44359443;
14.csv;US-OH;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OK;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OR;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-PA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-RI;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SC;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SD;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TN;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TX;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-UT;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VT;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;7,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MD;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ME;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MI;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MN;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MO;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MS;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MT;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NC;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ND;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NE;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NH;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NJ;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NM;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NV;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NY;10,0.44359443;0.44359443;0.44359443;0.44359443;0.44359443;
14.csv;US-OH;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OK;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OR;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-PA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-RI;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SC;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SD;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TN;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TX;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-UT;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VT;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;10,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MD;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ME;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MI;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MN;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MO;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MS;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MT;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NC;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ND;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NE;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NH;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NJ;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NM;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NV;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NY;13,0.44359443;0.44359443;0.44359443;0.44359443;0.44359443;
14.csv;US-OH;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OK;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OR;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-PA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-RI;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SC;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SD;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TN;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TX;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-UT;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VT;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;13,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MD;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ME;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MI;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MN;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MO;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MS;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-MT;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NC;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ND;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NE;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NH;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NJ;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NM;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NV;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-NY;16,0.44359443;0.44359443;0.44359443;0.44359443;0.44359443;
14.csv;US-OH;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OK;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-OR;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-PA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-RI;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SC;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-SD;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TN;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-TX;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-UT;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-VT;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WA;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WI;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WV;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-WY;16,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AK;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AL;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AR;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-AZ;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CA;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CO;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-CT;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DC;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-DE;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-FL;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-GA;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-HI;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IA;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-ID;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IL;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-IN;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KS;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-KY;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
14.csv;US-LA;19,0.15543158;0.15543158;0.15543158;0.15543158;0.15543158;
